"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"322","V1 was traveling southbound on a one-way roadway with one lane of travel.  V2",3,39,"H",1," 39H",22
"323","was traveling on the same roadway behind V1.  V1 stopped for a pedestrian, when",3,39,"H",2," 39H",22
"324","the front plane of V2 impacted the back plane of V1.",3,39,"H",3," 39H",22
"325","V1 was traveling northbound on a two-way roadway with one lane in each",3,40,"E",1," 40E",22
"326","direction.  V2 was traveling eastbound on a two-way intersecting roadway with",3,40,"E",2," 40E",22
"327","one lane in each direction.  At the intersection, the front plane of V1 impacted",3,40,"E",3," 40E",22
"328","the right plane of V2.",3,40,"E",4," 40E",22
"329","V1 was traveling westbound in lane three of a divided two-way roadway with three",3,41,"F",1," 41F",22
"330","lanes in each direction.  V2 was traveling eastbound on the same roadway.  V3",3,41,"F",2," 41F",22
"331","was traveling northbound on a two-way roadway with two lanes in each direction,",3,41,"F",3," 41F",22
"332","and stopped for the traffic control.  V4 was parked and facing southbound on the",3,41,"F",4," 41F",22
"333","same roadway as V3.  At the intersection,  V1 attempted to make a left-turn",3,41,"F",5," 41F",22
"334","when the front plane of V1 impacted the front plane of V2., then the front plane",3,41,"F",6," 41F",22
"335","of V1 impacted the left plane of V3, and then the front plane of V1 impacted",3,41,"F",7," 41F",22
"336","the left plane of V4 and coming to a final rest.",3,41,"F",8," 41F",22
"337","V1 was traveling westbound in the right lane attempting to exit of a physically",3,42,"G",1," 42G",22
"338","divided two-way roadway with three lanes and a exit/entrance lane.  V2 was",3,42,"G",2," 42G",22
"339","attempting to enter the same roadway from the entrance ramp.  On this roadway",3,42,"G",3," 42G",22
"340","the left side plane of V2 impacted the right side plane of V1.",3,42,"G",4," 42G",22
"341","V1 was traveling westbound in the right lane of a physically divided two-way",3,43,"H",1," 43H",22
"342","roadway with three lanes in each direction. V2 was also traveling in the center",3,43,"H",2," 43H",22
"343","lane of the same roadway.  On this roadway the frontal plane of V2 contacted the",3,43,"H",3," 43H",22
"344","rear plane of V1.",3,43,"H",4," 43H",22
"345","V1 was stopped in a travel lane at an intersection traveling northbound.  V2 was",4,1,"H",1,"  1H",22
"346","traveling directly behind V1. The front of V2 impacted the rear of V1.",4,1,"H",2,"  1H",22
"347","V1 was traveling southbound making a left turn at an intersection.  V2 was",4,2,"D",1,"  2D",22
"348","traveling northbound approaching the same intersection.  The front of V1",4,2,"D",2,"  2D",22
"349","impacted the front of V2 in the intersection.",4,2,"D",3,"  2D",22
"350","V1 was traveling South East.  V2 was traveling South West in the single North",4,3,"F",1,"  3F",22
"351","East travel lane.  As V2 entered the intersection it was struck on the right",4,3,"F",2,"  3F",22
"352","side by the front of V1.",4,3,"F",3,"  3F",22
"353","V1 was traveling northwest when it departed the roadway, on the north side of",4,4,"D",1,"  4D",22
"354","the street and struck a raised curb with its undercarriage and a telephone pole,",4,4,"D",2,"  4D",22
"355","guy wire and a small tree with its front plane. V1 ramped up the yielding pole",4,4,"D",3,"  4D",22
"356","and went airborne, striking a brick wall building with its front plane. V1 then",4,4,"D",4,"  4D",22
"357","contacted the ground with its undercarriage and a metal guardrail with its left",4,4,"D",5,"  4D",22
"358","side before arriving at final rest.",4,4,"D",6,"  4D",22
"359","V1 was traveling north.  V2 was traveling east on an intersecting roadway.  V2",4,5,"E",1,"  5E",22
"360","entered the intersetion and was struck on the right rear by the front of V1.",4,5,"E",2,"  5E",22
"361","V1 was traveling westbound approaching an intersection.  As V1 passed through",4,6,"G",1,"  6G",22
"362","the intersection, several deer ran across the travel lanes.  V1 impacted a deer",4,6,"G",2,"  6G",22
"363","with the left front area of the vehicle.",4,6,"G",3,"  6G",22
"364","V1 was traveling eastbound negotiating a left hand curve.  V1 departed the",4,7,"D",1,"  7D",22
"365","roadway to the rightside striking a telephone pole with its left side.  V1",4,7,"D",2,"  7D",22
"366","continued off the right side of the roadway impacting several trees with its",4,7,"D",3,"  7D",22
"367","right side before coming to rest.",4,7,"D",4,"  7D",22
"368","V1 was traveling southbound approaching an intersection.  V2 was traveling",4,8,"D",1,"  8D",22
"369","northbound making a left turn at the same intersection.  The front of V1",4,8,"D",2,"  8D",22
"370","impacted the front of V2 in the intersection.",4,8,"D",3,"  8D",22
"371","V1 was traveling north on a two-lane, two-way road when it departed the right",4,9,"F",1,"  9F",22
"372","side and struck a tree with the left side of the vehicle after a clockwise",4,9,"F",2,"  9F",22
"373","rotation.",4,9,"F",3,"  9F",22
"374","Vehicles 1,2 and 3 were traveling Southeast in the same travel lane.  The front",4,10,"H",1," 10H",22
"375","of V3 hit the rear of V2, resulting in the front of V2 hitting the rear of V1.",4,10,"H",2," 10H",22
"376","V1 was traveling eastbound.  V2 was traveling southbound.  As V2 entered the",4,11,"C",1," 11C",22
"377","4-way intersection it was struck on the right side by the front of V1.",4,11,"C",2," 11C",22
"378","V2 was travelling north on a 2 lane residential roadway.  V1 was unoccupied and",4,12,"D",1," 12D",22
"379","parked facing south on the east curb line.  The front of V2 struck the front of",4,12,"D",2," 12D",22
"380","V1.",4,12,"D",3," 12D",22
"381","V1 was traveling westbound, negotiating a right curve while traveling through an",4,13,"G",1," 13G",22
"382","intersection.  V1 departed the travel lanes to the left with the right side",4,13,"G",2," 13G",22
"383","impacting a street sign, traffic post and a curbed median.",4,13,"G",3," 13G",22
"384","V1 was stopped in traffic traveling eastbound.  V2 was traveling directly behind",4,14,"H",1," 14H",22
"385","V1.  The front of V2 impacted the rear of V1.",4,14,"H",2," 14H",22
"386","V1 was traveling westbound passing through an intersection.  V2 was traveling",4,15,"B",1," 15B",22
"387","southbound passing through the same intersection.  The front of V1 impacted the",4,15,"B",2," 15B",22
"388","left side of V2 in the intersection.",4,15,"B",3," 15B",22
"389","V1 was traveling south as it entered a 4-way intersection.  V2 was traveling",4,16,"F",1," 16F",22
"390","east on the intersecting roadway.  As the vehicle entered the intersection the",4,16,"F",2," 16F",22
"391","front right corner of V1 struck the left front corner of V2.",4,16,"F",3," 16F",22
"392","V1 was traveling south.  As V1 turned right it departed the roadway, strking a",4,17,"H",1," 17H",22
"393","curb, and a combination street sign stop sign.",4,17,"H",2," 17H",22
"394","V1 was traveling eastbound approaching an intersection.  V2 was traveling",4,18,"C",1," 18C",22
"395","southbound approaching the same intersection.  The front of V1 impacted the",4,18,"C",2," 18C",22
"396","right side of V2 in the intersection.  The force of this impact caused V2 to",4,18,"C",3," 18C",22
"397","rollover towards the left side, coming to final rest on its roof.",4,18,"C",4," 18C",22
"398","V1 was traveling westbound on a residential roadway lined with driveways.  V2",4,19,"D",1," 19D",22
"399","was exiting a residential driveway southbound.  The front of V1 impacted the",4,19,"D",2," 19D",22
"400","left side of V2 in the roadway.",4,19,"D",3," 19D",22
"401","V1 was travling east as it approached a 4-way intersection.  V2 was traveling",4,20,"G",1," 20G",22
"402","south as it approached the same intersection.  The front of V1 contacted the",4,20,"G",2," 20G",22
"403","right side of V2 as they both passed through the intersection.",4,20,"G",3," 20G",22
"404","V1 was traveling west., V2 was traveling east and V3 was stopped at a traffic",4,21,"D",1," 21D",22
"405","light, facing north.  As V1 and V2 entered the intersection, V1 turned left and",4,21,"D",2," 21D",22
"406","was struck by the front of V2 on it's right side. V2 continued forward and the",4,21,"D",3," 21D",22
"407","front of V2 struck the front of V3.",4,21,"D",4," 21D",22
"408","V1 was traveling westbound on a roadway with a left curve approaching an",4,22,"F",1," 22F",22
"409","intersection.  V2 was traveling northbound approaching the same intersection.",4,22,"F",2," 22F",22
"410","The front of V1 impacted the front right corner of V2 in the intersection.",4,22,"F",3," 22F",22
"411","V1 was stopped in the westbound through travel lane at an intersection.  V2 was",4,23,"F",1," 23F",22
"412","traveling directly behind V1.  The front of V2 impacted the rear of V1.",4,23,"F",2," 23F",22
"413","V1 was traveling west entering an intersection.  V2 was traveling north on an",4,24,"H",1," 24H",22
"414","intersecting roadway. As V1 entered the intersection it was struck on the left",4,24,"H",2," 24H",22
"415","side by the front of V2.",4,24,"H",3," 24H",22
"416","V1 was traveling south as it approached a four-way intersection.  V2 was",4,25,"C",1," 25C",22
"417","traveling east as it approached the same intersection.  As V2 entered the",4,25,"C",2," 25C",22
"418","intersection it was struck on the left side by the front of V1.",4,25,"C",3," 25C",22
"419","V1 was traveling southbound passing through an intersection.  V2 was traveling",4,26,"E",1," 26E",22
"420","eastbound approaching the same intersection.  The front of V2 impacted the right",4,26,"E",2," 26E",22
"421","side of V1 in the intersection.  After impact, V1 spun clockwise approximately",4,26,"E",3," 26E",22
"422","180 degrees before coming to rest.",4,26,"E",4," 26E",22
"423","V2 was traveling west. V1 was exiting a parking lot traveling southbound.  The",4,27,"G",1," 27G",22
"424","front of V1 impacted the right side of V2 in the eastbound lane.",4,27,"G",2," 27G",22
"425","V1 was traveling westbound approaching an intersection.  V2 was traveling",4,28,"F",1," 28F",22
"426","eastbound approaching the same intersection.  The front of V1 impacted the front",4,28,"F",2," 28F",22
"427","of V2 in the intersection.",4,28,"F",3," 28F",22
"428","V1 and V2 were both traveling eastbound in lane one with V1 directly in front of",4,29,"G",1," 29G",22
"429","V2. Traffic ahead began to slow as the eastbound travel lanes merged. As V1",4,29,"G",2," 29G",22
"430","stopped for traffic the front of V2 contacted the rear of V1.",4,29,"G",3," 29G",22
"431","V1 was traveling south as it approached a ""T"" intersection. V2 was traveling",4,30,"H",1," 30H",22
"432","west as it approached the same intersection.  As V1 enered the intersection it",4,30,"H",2," 30H",22
"433","was struck on the left side by the front of V2.  V1 continued on and struck the",4,30,"H",3," 30H",22
"434","corner of a building.",4,30,"H",4," 30H",22
"435","V1 was traveling eastbound approaching an intersection.  V1 attempted to turn",4,31,"H",1," 31H",22
"436","left to travel northbound on the intersecting roadway..  V1 departed the roadway",4,31,"H",2," 31H",22
"437","to the right and impacted a curb with its undercarriage.  V1 continued off the",4,31,"H",3," 31H",22
"438","roadway striking a sign post with its front before coming to rest.",4,31,"H",4," 31H",22
"439","V1 was traveling north as it approached a 4-way intersection.  V2 was traveling",4,32,"F",1," 32F",22
"440","south approaching the same intersection.  As V2 turned left, at the",4,32,"F",2," 32F",22
"441","intersection, it was contacted on its front plane by the front plane of V1.",4,32,"F",3," 32F",22
"442","V1 was traveling east approaching a 4-way intersection.  V2 was traveling west",4,33,"F",1," 33F",22
"443","approaching the same intersection.  As V2 turned left at the intersection, it",4,33,"F",2," 33F",22
"444","was struck on the right side by the front of V1, causing V2 to roll one quarter",4,33,"F",3," 33F",22
"445","turn onto it's left side.",4,33,"F",4," 33F",22
"446","V1 was traveling northbound passing through an intersection.  V2 was traveling",4,34,"G",1," 34G",22
"447","eastbound approaching the same intersection.  The left side on V1 impacted the",4,34,"G",2," 34G",22
"448","front right corner of V2 in the intersection.",4,34,"G",3," 34G",22
"449","V1 was traveling westbound after crossing through an intersection.  V2 was",4,35,"H",1," 35H",22
"450","stopped in traffic in the westbound travel lane.  V3 was stopped directly in",4,35,"H",2," 35H",22
"451","front of V2.  The front of V1 impacted the rear of V2.  After this impact, the",4,35,"H",3," 35H",22
"452","front of V2 impacted the rear of V3.",4,35,"H",4," 35H",22
"453","V1 was traveling south when it crossed the center line, departing the roadway on",4,36,"B",1," 36B",22
"454","the left.  At which time it struck a curb.  The right side of V1 struck a",4,36,"B",2," 36B",22
"455","telephone pole and proceeded to roll over.  V1 traveled approximately 32 meters,",4,36,"B",3," 36B",22
"456","striking a stop sign, a do not enter sign, a street sign and a fence before",4,36,"B",4," 36B",22
"457","coming to rest on it's roof.",4,36,"B",5," 36B",22
"458","V1 was traveling north approaching a 4-way intersection.  V2 was traveling east",4,37,"D",1," 37D",22
"459","approaching the same intersection.  As V1 turned left it was struck on the left",4,37,"D",2," 37D",22
"460","side by the front of V2.",4,37,"D",3," 37D",22
"461","V1 was traveling southbound.  V2 was traveling northbound.  The front of V1",4,38,"D",1," 38D",22
