"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"311","mailbox post.  V1 continued off the right side of the road.  V1 rotated",2,43,"F",3," 43F",20
"312","clockwise and the right side of the vehicle struck a 60 cm diameter tree.  The",2,43,"F",4," 43F",20
"313","vehicle continued to rotate and came to rest off the right side of the road",2,43,"F",5," 43F",20
"314","facing west.  V1 was towed due to damage.  The two rear seat passengers were",2,43,"F",6," 43F",20
"315","transported due to injuries.  The weather was clear, the road was dry, it was",2,43,"F",7," 43F",20
"316","dark and the road was not lighted at the time of the crash.  The driver's",2,43,"F",8," 43F",20
"317","frontal air bag deployed.",2,43,"F",9," 43F",20
"318","Vehicle #1 was traveling east, when a deer entered the roadway from the north",2,44,"G",1," 44G",20
"319","shoulder.  Vehicle #1 applied the brakes without lockup but impacted the deer",2,44,"G",2," 44G",20
"320","with the front of the vehicle.  Vehicle #1 was towed due to disabling vehicle",2,44,"G",3," 44G",20
"321","damage.  Occupant of vehicle not injuried.  Frontal air bags did not deploy.",2,44,"G",4," 44G",20
"322","Vehicle 1 was traveling north V1 departed the roadway to the right and impacted",2,45,"H",1," 45H",20
"323","one 10cm tree with the front, continued north and impacted a 45cm tree with the",2,45,"H",2," 45H",20
"324","front right of the vehicle.  Vehicle 1 then continued and impacted a 40cm tree",2,45,"H",3," 45H",20
"325","with the front left of the vehicle.  Vehicle 1 was towed due to disabling",2,45,"H",4," 45H",20
"326","vehicle damage.  Occupant was transported to a hospital for treatment.",2,45,"H",5," 45H",20
"327","Vehicle #2 was traveling south on an undivided two-way, two-lane roadway.",2,46,"E",1," 46E",20
"328","Vehicle #2 was stopped to make a left turn into a driveway.  Vehicle #1",2,46,"E",2," 46E",20
"329","traveling south on the same roadway impacted vehicle #2 in the rear with the",2,46,"E",3," 46E",20
"330","front of Vehicle #1.  Drivers of both vehicles transported to area hospitals.",2,46,"E",4," 46E",20
"331","Vehicle #1 towed due to disabling damage.  Vehicle #2 was a non-tow.",2,46,"E",5," 46E",20
"332","Vehicle 1 (V2 on PAR) was traveling south on an undivided two-lane road.  V2 (V1",2,47,"F",1," 47F",20
"333","on PAR), a tractor-trailer, was also traveling south on the same undivided",2,47,"F",2," 47F",20
"334","two-lane road to the rear of V1.  A deer ran into the roadway in front of V1.",2,47,"F",3," 47F",20
"335","The driver of V1 applied the brakes.  The back of V1 was struck by the front of",2,47,"F",4," 47F",20
"336","V2.  V1 came to rest partially off the left side of the road.  V2 came to rest",2,47,"F",5," 47F",20
"337","off the right side of the road.  V1 was towed due to damage.  The three",2,47,"F",6," 47F",20
"338","occupants of V1 were transported to a medical facility due to injuries.  The",2,47,"F",7," 47F",20
"339","weather was clear, the road was dry, it was dark and the road was not lighted at",2,47,"F",8," 47F",20
"340","the time of the crash.",2,47,"F",9," 47F",20
"341","Vehicle 1 was traveling south on a divided two-lane road.  V1 went off the right",2,48,"G",1," 48G",20
"342","side of the road.  The right side of V1 swiped a guardrail and a curb, (one",2,48,"G",2," 48G",20
"343","event).  The vehicle crossed the roadway and went off the left side of the road.",2,48,"G",3," 48G",20
"344","The front of V1 struck a guardrail and the vehicle came to rest partially in",2,48,"G",4," 48G",20
"345","the roadway.  V1 was towed due to damage.  No occupants of the vehicle were",2,48,"G",5," 48G",20
"346","transported due to injuries. It was snowing, the road was snow/ice covered and",2,48,"G",6," 48G",20
"347","it was daylight at the time of the crash.  No air bags deployed.",2,48,"G",7," 48G",20
"348","Vehicle 1 was traveling north on an undivided two-lane road.  Vehicle 2 was",2,49,"B",1," 49B",20
"349","traveling south on the same undivided two-lane road. V1 crossed into the",2,49,"B",2," 49B",20
"350","southbound lane. The front of V1 struck the front of V2.  V2 pushed V1",2,49,"B",3," 49B",20
"351","southbound slightly after impact.  Both vehicles came to rest in the roadway.",2,49,"B",4," 49B",20
"352","Both vehicles were towed due to damage.  The driver of V1 was transported to a",2,49,"B",5," 49B",20
"353","trauma center where he expired.  The two rear seat passengers in V2 who were",2,49,"B",6," 49B",20
"354","seated in child safety seats were transported due to injuries.  The driver of V2",2,49,"B",7," 49B",20
"355","sought treatment later.  The weather was clear, the road was dry and it was",2,49,"B",8," 49B",20
"356","daylight at the time of the crash.",2,49,"B",9," 49B",20
"357","V1 was traveling eastbound on a two-way, two-lane roadway approaching a",2,50,"D",1," 50D",20
"358","three-way intersection. V2 was traveling westbound approaching the same",2,50,"D",2," 50D",20
"359","intersection. As both vehicles crossed paths, the front end-plane of V1",2,50,"D",3," 50D",20
"360","contacted the front end-plane of V2.",2,50,"D",4," 50D",20
"361","Vehicle #1 was traveling east on an undivided two-lane, two-way roadway.",2,51,"D",1," 51D",20
"362","Vehicle #1 was negotiating a right curve in the roadway, departed the roadway on",2,51,"D",2," 51D",20
"363","the north side.  Then started to rotate clockwise and impacted with a large",2,51,"D",3," 51D",20
"364","stonewall with the front of the vehicle.  Vehicle #1 continued and impacted a",2,51,"D",4," 51D",20
"365","mailbox with the front right side of the vehicle.  Vehicle #1 continued up an",2,51,"D",5," 51D",20
"366","earth embankment and rolled over.  Vehicle #1 then landed on its roof in a large",2,51,"D",6," 51D",20
"367","85cm tree and impacted a support cable with the left side of the vehicle.",2,51,"D",7," 51D",20
"368","Vehicle #1 was towed due to disabling vehicle damage.  Frontal air bags did not",2,51,"D",8," 51D",20
"369","deploy.  There were a total of 7 occupants in the vehicle at the time of the",2,51,"D",9," 51D",20
"370","crash.  Four of the occupants were transported to area hospitals for treatment.",2,51,"D",10," 51D",20
"371","V1 was traveling southbound on an undivided two-lane road, negotiating a left",2,52,"E",1," 52E",20
"372","curve. V1 went off the left side of the roadway until the front of V1 struck a",2,52,"E",2," 52E",20
"373","guardrail. V1 returned to the roadway, crossed both lanes of traffic and went",2,52,"E",3," 52E",20
"374","off the right side of the roadway until the front of V1 struck an embankment. V1",2,52,"E",4," 52E",20
"375","rolled over, left side leading, back into the roadway and came to rest on its",2,52,"E",5," 52E",20
"376","wheels. V1 continued to travel southbound until departing the left side of the",2,52,"E",6," 52E",20
"377","roadway where the front of V1 contacted a utility pole. V1 came to final rest",2,52,"E",7," 52E",20
"378","against this pole.",2,52,"E",8," 52E",20
"379","V1, V2, V4 and V5 were traveling north on a two lane undivided roadway.  V3 was",2,53,"F",1," 53F",20
"380","traveling south on the same roadway.  V1 and V2 were stopped in traffic, V4",2,53,"F",2," 53F",20
"381","slowing for V1 and V2.  V5 struck V4 in the rear with its front.  V4 was pushed",2,53,"F",3," 53F",20
"382","forward and struck V2 in the rear with its front.  V2 was pushed forward and",2,53,"F",4," 53F",20
"383","struck V1 in the rear with its front.  V5 steered left, crossed the center line",2,53,"F",5," 53F",20
"384","into the southbound lane and struck V3 in the left side with its front.  V3 came",2,53,"F",6," 53F",20
"385","to rest facing south off the west side of the roadway.  V5 came to rest facing",2,53,"F",7," 53F",20
"386","in a northwesterly direction in the roadway.  V1, V2 and V4 came to rest facing",2,53,"F",8," 53F",20
"387","north in the roadway.  V3, V4 and V5 were towed due to damage.  Driver's airbag",2,53,"F",9," 53F",20
"388","deployed in V3.  Occupants of V3, V4 and V5 were transported to hospital for",2,53,"F",10," 53F",20
"389","injuries.",2,53,"F",11," 53F",20
"390","Vehicle 1 was traveling east on an undivided three-lane road negotiating a left",2,54,"H",1," 54H",20
"391","turn and approaching an intersection controlled by a traffic signal.  V2 was",2,54,"H",2," 54H",20
"392","traveling west from a driveway and approaching the same intersection as V1,",2,54,"H",3," 54H",20
"393","which was also controlled by a traffic signal for V2.  V2 started to cross the",2,54,"H",4," 54H",20
"394","intersection as V1 made a left turn into the intersection.  The left side of V2",2,54,"H",5," 54H",20
"395","was struck by the front of V1.  Both vehicles came to rest in the intersection.",2,54,"H",6," 54H",20
"396","V1 was towed due to damage.  V2 was driven from the scene with steering damage.",2,54,"H",7," 54H",20
"397","No occupants of either vehicle were transported due to injuries.  The weather",2,54,"H",8," 54H",20
"398","was clear, the road was dry and it was daylight at the time of the crash.  The",2,54,"H",9," 54H",20
"399","frontal air bags in V1 deployed.",2,54,"H",10," 54H",20
"400","Vehicle #1 was traveling south on a two lane, two-way undivided roadway.",2,55,"J",1," 55J",20
"401","Vehicle #2 was traveling north on the same roadway.  Vehicle #1 crossed over the",2,55,"J",2," 55J",20
"402","double lane line and impacted Vehicle #2 on the left front corner with the",2,55,"J",3," 55J",20
"403","front of Vehicle #1.  Vehicle #1 rotated counterclockwise back across the",2,55,"J",4," 55J",20
"404","southbound lane and came to final rest facing in a northwesterly direction.",2,55,"J",5," 55J",20
"405","Vehicle #2 after impact continued into the southbound lane and came to final",2,55,"J",6," 55J",20
"406","rest in a northwesterly direction.   Occupants of both vehicles were transported",2,55,"J",7," 55J",20
"407","to area hospitals.  Both vehicles were towed due to disabling damage.  The",2,55,"J",8," 55J",20
"408","driver's air bag in vehicle #1 deployed due to impact forces.",2,55,"J",9," 55J",20
"409","V1 was traveling southbound on an undivided two-way, two-lane roadway",2,56,"K",1," 56K",20
"410","negotiating a left curve when V1 departed the roadway on the west side of the",2,56,"K",2," 56K",20
"411","street. While off the roadway V1 traveled up an embankment and contacted a 35cm",2,56,"K",3," 56K",20
"412","tree stump with its front end-plane. V1 then returned to the roadway where it",2,56,"K",4," 56K",20
"413","rolled over, left side leading, two-quarter turns until arriving at final rest,",2,56,"K",5," 56K",20
"414","on its roof.",2,56,"K",6," 56K",20
"415","Vehicle 1 was traveling south on an undivided two-lane road negotiating a left",2,57,"H",1," 57H",20
"416","curve.  V1 went off the right side of the road. The front of V1 struck a",2,57,"H",2," 57H",20
"417","guardrail and the vehicle came to rest off the right side of the road against",2,57,"H",3," 57H",20
"418","the guardrail.  V1 was towed due to damage.  No occupants of the vehicle were",2,57,"H",4," 57H",20
"419","transported due to injuries.  It was sleeting and the road was snow/ice covered",2,57,"H",5," 57H",20
"420","at the time of the crash.  No air bags deployed.",2,57,"H",6," 57H",20
"421","Vehicle 1 was traveling north on an undivided two-lane road approaching an",2,58,"K",1," 58K",20
"422","intersecting roadway to the left.  V2 was stopped facing north, in traffic,",2,58,"K",2," 58K",20
"423","waiting to turn left ahead of V1 at the intersecting roadway.  V3 was traveling",2,58,"K",3," 58K",20
"424","south on the same undivided two-lane road and also approaching this intersecting",2,58,"K",4," 58K",20
"425","roadway.  The front of V1 contacted the back of V2.  V1 continued to travel",2,58,"K",5," 58K",20
"426","north and went off the right side of the road.  V2 was rotated counterclockwise",2,58,"K",6," 58K",20
"427","in the roadway and overturned on to its right side in the southbound lane.",2,58,"K",7," 58K",20
"428","While on its right side, the top of V2 was contacted by the front of V3.  V2 and",2,58,"K",8," 58K",20
"429","V3 came to rest in the roadway.  V1 continued off the right side of the road",2,58,"K",9," 58K",20
"430","and the front of V1 contacted an embankment.  V1 came to rest off the east side",2,58,"K",10," 58K",20
"431","of the roadway.",2,58,"K",11," 58K",20
"432","Vehicle 1 was traveling north on an undivided two-lane road.  V1 went off the",2,59,"E",1," 59E",20
"433","right side of the road.  The left side rear view mirror struck a rural mailbox.",2,59,"E",2," 59E",20
"434","The vehicle continued off the right side of the road and the front of the",2,59,"E",3," 59E",20
"435","vehicle struck an earth embankment.  V1 continued over the embankment and came",2,59,"E",4," 59E",20
"436","to rest off the right side of the road.  V1 was towed due to damage.  The driver",2,59,"E",5," 59E",20
"437","and right front seat passenger were transported due to injuries.  It was",2,59,"E",6," 59E",20
"438","cloudy, the road was dry and it was daylight at the time of the crash.  No air",2,59,"E",7," 59E",20
"439","bags deployed.",2,59,"E",8," 59E",20
"440","Vehicle #1 was traveling in a northerly direction and lost control due to wet",2,60,"H",1," 60H",20
"441","pavement. V1 departed the roadway on the right side and impacted the guard rail",2,60,"H",2," 60H",20
"442","with the right side of the vehicle.  Air bags did not deploy.  Vehicle #1 was",2,60,"H",3," 60H",20
"443","towed due to disabling damage to right front axle.",2,60,"H",4," 60H",20
"444","Vehicle 1 was traveling south on an undivided two-lane road approaching an",2,61,"E",1," 61E",20
