"","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID","VERSION"
"318","V1 traveling on a two lane undivided roadway on an upgrade.  A deer enters the",2,53,"H",1," 53H",20
"319","roadway from the right and is struck by the front of V1.  The weather was clear,",2,53,"H",2," 53H",20
"320","the roadway dry and it was daylight at the time of the crash.  V1 was towed due",2,53,"H",3," 53H",20
"321","to damage.  There were no reported injuries.",2,53,"H",4," 53H",20
"322","Vehicle 1 was traveling north on an undivided two-lane road.  Vehicle 2 was",2,54,"K",1," 54K",20
"323","traveling south on the same undivided two-lane road.  Vehicle 1 crossed into the",2,54,"K",2," 54K",20
"324","southbound lane and went off the left side of the road.  The front of V1 swiped",2,54,"K",3," 54K",20
"325","a metal guardrail.  V1 continued along the guardrail and started to return to",2,54,"K",4," 54K",20
"326","the roadway.  The front of vehicle 1 struck the left side of V2.  V2 was rotated",2,54,"K",5," 54K",20
"327","counterclockwise and went off the roadway into a dirt parking lot.  V1",2,54,"K",6," 54K",20
"328","continued to travel along the west shoulder and came to rest on the west",2,54,"K",7," 54K",20
"329","shoulder. Both vehicles were towed due to damage.",2,54,"K",8," 54K",20
"330","V1 traveling east on a two lane undivided roadway negotiating a curve to the",2,55,"D",1," 55D",20
"331","right.  V2 traveling west on the same roadway negotiating the curve to the left.",2,55,"D",2," 55D",20
"332","V2 crossed into the eastbound lane and contacted V1 in the right side with its",2,55,"D",3," 55D",20
"333","front.  V2 rotated clockwise and rolled over, two quarter turns, onto its roof.",2,55,"D",4," 55D",20
"334","V1 came to final rest facing east in the westbound lane.  V2 came to final",2,55,"D",5," 55D",20
"335","rest on its roof facing west in the eastbound lane.",2,55,"D",6," 55D",20
"336","Vehicle 1 was traveling north on an undivided two-lane road negotiating a right",2,56,"G",1," 56G",20
"337","curve.  V2 was traveling south on the same undivided two-lane road negotiating",2,56,"G",2," 56G",20
"338","the left curve.  V1 attempted to make a left turn into a driveway.  The right",2,56,"G",3," 56G",20
"339","side of V1 was struck by the front of V2.  Both vehicles came to rest in the",2,56,"G",4," 56G",20
"340","roadway.  V1 was towed due to damage.  No occupants of either vehicle were",2,56,"G",5," 56G",20
"341","transported due to injuries.  The weather was clear, the road was dry and it was",2,56,"G",6," 56G",20
"342","daylight at the time of the crash.  No air bags deployed in either vehicle.",2,56,"G",7," 56G",20
"343","V1 traveling east on a two lane undivided roadway negotiating a curve to the",2,57,"F",1," 57F",20
"344","right.  V1 went off the right side of the roadway rotating clockwise and struck",2,57,"F",2," 57F",20
"345","a 17cm tree with its left side.  V1 continued to rotate clockwise and struck an",2,57,"F",3," 57F",20
"346","embankment with its left side.  V1 came to rest facing in a northwesterly",2,57,"F",4," 57F",20
"347","direction.  The weather was cloudy, the roadway wet and it was dark and",2,57,"F",5," 57F",20
"348","unlighted at the time of the crash.  V1 was towed due to damage.  Operator of V1",2,57,"F",6," 57F",20
"349","was transported, treated and released at a local hospital.",2,57,"F",7," 57F",20
"350","Vehicle 1 was traveling east negotiating a steep downgrade on an undivided",2,58,"G",1," 58G",20
"351","two-lane road and approaching an intersection controlled by a stop sign for V1.",2,58,"G",2," 58G",20
"352","V2 was traveling south on the intersecting two-lane roadway, negotiating a left",2,58,"G",3," 58G",20
"353","curve on a downgrade and approaching the same intersection as V1.  V1 attempted",2,58,"G",4," 58G",20
"354","to make a left turn at the intersection.  The left side of V1 was struck by the",2,58,"G",5," 58G",20
"355","front of V2.  Both vehicles came to rest in the roadway.  Both vehicles were",2,58,"G",6," 58G",20
"356","towed due to damage.  No occupants of either vehicle were transported due to",2,58,"G",7," 58G",20
"357","injuries.  The weather was clear, the road was dry and it was daylight at the",2,58,"G",8," 58G",20
"358","time of the crash.  No air bags deployed in either vehicle.",2,58,"G",9," 58G",20
"359","V1 traveling south on a 3 lane undivided roadway which was under construction.",2,59,"H",1," 59H",20
"360","V1 went off the right side of the roadway striking 12 cm high curb with its",2,59,"H",2," 59H",20
"361","front.  V1 continued and struck a mailbox with its front.  A portion of the",2,59,"H",3," 59H",20
"362","mailbox became dislodged and struck the hood of V1. V1 continued and struck the",2,59,"H",4," 59H",20
"363","curb with its front. V1 came to rest facing in a southerly direction.  The",2,59,"H",5," 59H",20
"364","weather was clear, the roadway dry and it was daylight at the time of the crash.",2,59,"H",6," 59H",20
"365","V1 was towed due to damage.  There were no reported injuries.",2,59,"H",7," 59H",20
"366","V1 traveling east on a two-lane undivided roadway approaching a four-leg",2,60,"E",1," 60E",20
"367","intersection.  V2, a police car with lights and siren activated, was traveling",2,60,"E",2," 60E",20
"368","north on a two-lane undivided cross street controlled by a stop sign.  V3 was",2,60,"E",3," 60E",20
"369","traveling on the two-lane undivided cross street and was stopped at the",2,60,"E",4," 60E",20
"370","intersection.  V2 pulled alongside V3 at the intersection.  A non-contact",2,60,"E",5," 60E",20
"371","vehicle crossed into V1's lane.  V1 veered right to avoid the non-contact",2,60,"E",6," 60E",20
"372","vehicle, went off the right side of the intersection and struck V2 in the left",2,60,"E",7," 60E",20
"373","side with its front.  V2 was pushed into V3 striking it in the left side with",2,60,"E",8," 60E",20
"374","its right side.  V2 and V3 came to rest facing in a northerly direction.  V1",2,60,"E",9," 60E",20
"375","came to rest facing in a easterly direction.",2,60,"E",10," 60E",20
"376","Vehicle 1 and vehicle 2 were traveling north on an undivided two lane road with",2,61,"F",1," 61F",20
"377","vehicle 1 ahead of V2.  V1 slowed to make a left turn into a driveway.  As V1",2,61,"F",2," 61F",20
"378","was making the left turn, V2 moved into the southbound lane of travel.  The left",2,61,"F",3," 61F",20
"379","side of V1 was struck by the front of V2.  Both vehicles came to rest in the",2,61,"F",4," 61F",20
"380","roadway.",2,61,"F",5," 61F",20
"381","Vehicle 1 was traveling east on an undivided two-lane road negotiating the left",2,62,"H",1," 62H",20
"382","curve portion of an ""S"" curve on a steep downgrade.  Vehicle 1 went slightly off",2,62,"H",2," 62H",20
"383","the right side of the road.  The right front wheel swiped a large rock and then",2,62,"H",3," 62H",20
"384","impacted a large rock causing damage to the wheel and axle.  The vehicle came",2,62,"H",4," 62H",20
"385","back into the roadway and to final rest  facing northeast. V1 was towed due to",2,62,"H",5," 62H",20
"386","damage.  No injuries were reported. It was raining, the road was wet and it was",2,62,"H",6," 62H",20
"387","daylight at the time of the crash.  No air bags deployed in the vehicle.",2,62,"H",7," 62H",20
"388","Vehicle 1 and vehicle 2 were traveling north on an undivided two-lane road",2,63,"F",1," 63F",20
"389","negotiating a slight right curve on a downgrade with vehicle 2 ahead of V1.  V2",2,63,"F",2," 63F",20
"390","decelerated to make a left turn at an intersecting roadway.  The back of V2 was",2,63,"F",3," 63F",20
"391","contacted by the front of V1.  Both vehicles came to final rest, on the roadway.",2,63,"F",4," 63F",20
"392","V1 traveling east on a two-lane undivided roadway.  V1 attempted to avoid a",2,64,"H",1," 64H",20
"393","non-contact vehicle, drove off the right side of the roadway and struck a parked",2,64,"H",2," 64H",20
"394","vehicle in the back with its front.  The weather was clear, the roadway dry and",2,64,"H",3," 64H",20
"395","it was daylight at the time of the crash.  V1 was towed due to damage.  There",2,64,"H",4," 64H",20
"396","were no reported injuries.",2,64,"H",5," 64H",20
"397","V1 traveling north on a two lane undivided roadway negotiating a curve to the",2,65,"H",1," 65H",20
"398","left.  V1 went off the right side of the roadway and struck a w-beam guardrail",2,65,"H",2," 65H",20
"399","with its front.  V1 continued along the guardrail and came back on the roadway",2,65,"H",3," 65H",20
"400","V1 crossed both lanes, went off the left side of the roadway, down an embankment",2,65,"H",4," 65H",20
"401","and came to rest facing northwestery in a small marshy area.  It was raining,",2,65,"H",5," 65H",20
"402","the roadway wet and it was daylight at the time of the crash.  V1 was towed due",2,65,"H",6," 65H",20
"403","to damage.  There were no reported injuries.",2,65,"H",7," 65H",20
"404","Vehicle 1 (a school bus) was stopped at a traffic signal at a ""T"" shaped",2,66,"E",1," 66E",20
"405","intersection facing south on an undivided two-lane road which was curved to the",2,66,"E",2," 66E",20
"406","right.  V2 was traveling west negotiating a left curve on an undivided two-lane",2,66,"E",3," 66E",20
"407","road and approaching the same intersection as V1 which was also controlled by a",2,66,"E",4," 66E",20
"408","traffic signal for V2.  V2 made a right turn at the intersection.  The front of",2,66,"E",5," 66E",20
"409","V2 struck the front of V1.",2,66,"E",6," 66E",20
"410","V1 traveling south on a two lane undivided roadway.  V1 drove off the right side",2,67,"F",1," 67F",20
"411","of the road and struck a 48 cm diameter tree with its front.  V1 rotated",2,67,"F",2," 67F",20
"412","clockwise and came to rest in the roadway facing in a westerly direction.",2,67,"F",3," 67F",20
"413","Vehicle 1 was traveling south on an undivided two-lane road negotiating a left",2,68,"F",1," 68F",20
"414","curve on a downgrade.  V1 went off the right side of the road into a drainage",2,68,"F",2," 68F",20
"415","ditch.  The vehicle's  right front wheel struck a metal culvert grate, and the",2,68,"F",3," 68F",20
"416","front of the vehicle struck the ground.  The vehicle then continued across a",2,68,"F",4," 68F",20
"417","driveway and the undercarriage struck the ground two more times.  The vehicle",2,68,"F",5," 68F",20
"418","came to rest on a lawn.  V1 was towed due to damage.  The driver was transported",2,68,"F",6," 68F",20
"419","due to injuries.  The weather was clear, the road was dry, it was dark and the",2,68,"F",7," 68F",20
"420","road was not lighted at the time of the crash.  Only the right front seat back",2,68,"F",8," 68F",20
"421","air bag and the right side rail air bag deployed.",2,68,"F",9," 68F",20
"422","Vehicle 1 was traveling south on an undivided two-lane road negotiating a left",2,69,"K",1," 69K",20
"423","curve on a downgrade and approaching a ""Y"" type intersection.  V1 rotated",2,69,"K",2," 69K",20
"424","slightly counterclockwise and went off the right side of the road.  The right",2,69,"K",3," 69K",20
"425","side of the vehicle struck a 31 cm diameter utility pole.  The pole intruded",2,69,"K",4," 69K",20
"426","into the vehicle breaking the vehicle in two.  The right side of the vehicle",2,69,"K",5," 69K",20
"427","then swiped a 7 cm diameter road sign post.  The vehicle came to rest off the",2,69,"K",6," 69K",20
"428","right side of the road with the pole imbedded in the vehicle.  The driver was",2,69,"K",7," 69K",20
"429","transported to a trauma center where he was hospitalized.  The vehicle was towed",2,69,"K",8," 69K",20
"430","due to damage.  The weather was clear, the road was dry, it was dark and the",2,69,"K",9," 69K",20
"431","road was lighted at the time of the crash.",2,69,"K",10," 69K",20
"432","V1 traveling east on a level two lane undivided roadway.  V1 attempted to avoid",2,70,"D",1," 70D",20
"433","an animal in the roadway.  V1 went off the right side of the roadway and struck",2,70,"D",2," 70D",20
"434","a 10 cm diameter pipe with its front.  V1 continued into a small ditch and",2,70,"D",3," 70D",20
"435","tipped partially over to the right striking an embankment with its right side.",2,70,"D",4," 70D",20
"436","V1 traveling west on a level two lane divided roadway.  Pedestrian enters",2,71,"G",1," 71G",20
"437","roadway from north shoulder and is struck by the front of V1.  The weather was",2,71,"G",2," 71G",20
"438","cloudy, the roadway dry and it was dark, but lighted at the time of the crash.",2,71,"G",3," 71G",20
"439","V1 was towed due to damage.  The pedestrian was killed.  The operator of V1 was",2,71,"G",4," 71G",20
"440","not injured.",2,71,"G",5," 71G",20
"441","V1 was traveling west on a level two lane undiviided roadway negotiating a curve",2,72,"K",1," 72K",20
"442","to the right.  V1 drove off the right side of the roadway and struck a 10 cm",2,72,"K",2," 72K",20
"443","diameter sign post with its front.  V1 continued off the roadway and struck a",2,72,"K",3," 72K",20
"444","rock embankment with its front.  V1 began to rotate counterclockwise and rolled",2,72,"K",4," 72K",20
"445","over.  V1 rolled eight quarter turns across both lanes and came back onto its",2,72,"K",5," 72K",20
"446","wheels. Operator of V1 was fully ejected.  V1 then struck V2 in the left side",2,72,"K",6," 72K",20
"447","with its front.  V2 was traveling east on the same roadway, observed V1 and",2,72,"K",7," 72K",20
